Date,spy_ret_5d,spy_ret_20d,vix,vix_5d_change,breadth
2017-06-22,0.0010428366423682611,0.014189816575715941,10.479999542236328,-0.03853211843970472,0.59
2017-06-23,0.002019361747241266,0.010570960338682989,10.020000457763672,-0.034682047467071375,0.55
2017-06-26,-0.005599635451590479,0.011444958915895143,9.899999618530273,-0.04532307350198872,0.56
2017-06-27,-0.006913169646386219,0.004169353792671693,11.0600004196167,0.01841627709596505,0.38
2017-06-28,0.0022225824294508367,0.01340867175367455,10.029999732971191,-0.06697676902593563,0.6
2017-06-29,-0.006135510667620525,-0.003422800193227493,11.4399995803833,0.09160306107629057,0.37
2017-06-30,-0.005470314682800681,-0.004876974216153074,11.180000305175781,0.11576844255663898,0.38
2017-07-03,-0.004439240143697454,-0.0024544907593379017,11.220000267028809,0.133333403975878,0.45
2017-07-05,0.005966864997725585,0.003058868774868717,11.069999694824219,0.0009040935649318182,0.48
2017-07-06,-0.012074305737102664,-0.00794933066929615,12.539999961853027,0.2502492817253843,0.34
2017-07-07,0.003148885679560065,-0.0020071227590746643,11.1899995803833,-0.021853147654715577,0.49
2017-07-10,0.002357377743710698,0.0005831103472166976,11.109999656677246,-0.006261238514110645,0.52
2017-07-11,-8.24118242149785e-05,4.564598917777829e-05,10.890000343322754,-0.029411757206084466,0.49
2017-07-12,0.005107673033537985,0.0026576907770035074,10.300000190734863,-0.06955731936012333,0.62
2017-07-13,0.01608798461658756,0.005617147611609363,9.899999618530273,-0.21052634380810975,0.63
2017-07-14,0.014249787844394568,0.012255526220725788,9.510000228881836,-0.1501339959338871,0.75
2017-07-17,0.013037905375157477,0.011910614039418732,9.819999694824219,-0.1161116113156423,0.71
2017-07-18,0.014327787851164286,0.004087536158973615,9.890000343322754,-0.091827361659649,0.7
2017-07-19,0.012212611081155345,0.016377941212402547,9.789999961853027,-0.04951458441142509,0.75
2017-07-20,0.010964768441769968,0.017081609819616483,9.579999923706055,-0.03232320274288303,0.73
2017-07-21,0.005375359526595069,0.01663657773171434,9.359999656677246,-0.015772930451572353,0.72
2017-07-24,0.0052540349998719815,0.015177217782063934,9.430000305175781,-0.039714806697396576,0.68
2017-07-25,0.007164251296676305,0.016975765139761956,9.430000305175781,-0.046511630149491556,0.74
2017-07-26,0.0017813656174798798,0.02527639156053607,9.600000381469727,-0.019407515947256204,0.69
2017-07-27,0.0004048940660297262,0.015236972271800209,10.109999656677246,0.05532356338121547,0.64
2017-07-28,0.00012173915380886413,0.02303719784919478,10.289999961853027,0.09935901060769137,0.62
2017-07-31,-0.0002026412848079584,0.020554253885971763,10.260000228881836,0.08801695618721217,0.61
2017-08-01,-0.00040408800126146005,0.02109771540435612,10.09000015258789,0.06998937710000486,0.63
2017-08-02,4.030130412480126e-05,0.01923606752049678,10.279999732971191,0.07083326296674164,0.64
2017-08-03,-0.000971098138488391,0.02664712885582632,10.4399995803833,0.032640943116956755,0.63
2017-08-04,0.0020249667150074036,0.021890996199051438,10.029999732971191,-0.025267272093848936,0.6
2017-08-07,0.004457738004038703,0.022692744254742214,9.930000305175781,-0.032163734536487354,0.62
2017-08-08,-0.00024262142422026844,0.02093411226497177,10.960000038146973,0.08622397149676386,0.56
2017-08-09,-0.000767458354233086,0.013278351772725294,11.109999656677246,0.08073929428655369,0.56
2017-08-10,-0.012957520431375658,-0.0027002158772293505,16.040000915527344,0.5363986168798716,0.37
2017-08-11,-0.013297890737816176,-0.0058642225318054075,15.510000228881836,0.5463609812367662,0.31
2017-08-14,-0.005365916380590363,0.004113523402003549,12.329999923706055,0.24169179705657506,0.61
2017-08-15,-0.0030335037957642808,0.0034597463966365982,12.039999961853027,0.09854013868129985,0.59
2017-08-16,-0.0012541343312351128,-0.0002025725368770548,11.739999771118164,0.05670568262009623,0.6
2017-08-17,-0.002748793068639732,-0.01622841424853949,15.550000190734863,-0.030548671871841404,0.31
2017-08-18,-0.005775770507515654,-0.016890688638284912,14.260000228881836,-0.08059316451023135,0.27
2017-08-21,-0.014764423317353392,-0.015882222960743375,13.1899995803833,0.0697485532845612,0.32
2017-08-22,-0.004340376725175288,-0.00800256583528769,11.350000381469727,-0.057308935429357444,0.48
2017-08-23,-0.009637758741609104,-0.01159908234424567,12.25,0.043441246918632714,0.42
2017-08-24,0.0037025787373601293,-0.01298555878305141,12.229999542236328,-0.21350486223638032,0.41
2017-08-25,0.007622246160113866,-0.009517767933580501,11.279999732971191,-0.2089761885048942,0.44
2017-08-28,0.006875391836006939,-0.008915192932160476,11.319999694824219,-0.14177406710006435,0.46
2017-08-29,-0.002403743530106861,-0.009987020883589715,11.699999809265137,0.030836952954365282,0.46
2017-08-30,0.0059287613190490696,-0.005779157612471941,11.220000267028809,-0.08408161085479116,0.55
2017-08-31,0.014344695413747166,0.002146044903875266,10.59000015258789,-0.13409643916867664,0.65
2017-09-01,0.013411728430369196,0.001737825025160289,10.130000114440918,-0.10195032320513708,0.72
2017-09-05,0.0060922521453625755,-0.007302440029661517,12.229999542236328,0.08038868126720744,0.59
2017-09-06,0.008372142452379716,-0.0014562230794195052,11.630000114440918,-0.005982879997039503,0.69
