Date,spy_20d_ret,spy_20d_vol,vix,breadth
2021-01-04,0.13022810421808861,0.09895803404777098,26.969999313354492,0.8235294117647058
2021-01-05,0.10842746977650719,0.09725541598533652,25.34000015258789,0.8823529411764706
2021-01-06,0.20965048042238182,0.09870256506159661,25.06999969482422,0.7843137254901961
2021-01-07,0.3599838572068391,0.11044772573530218,22.3700008392334,0.803921568627451
2021-01-08,0.5447879930213142,0.10422984356400862,21.559999465942383,0.8823529411764706
2021-01-11,0.46397159300371593,0.10865384697969474,24.079999923706055,0.8235294117647058
2021-01-12,0.481404893798702,0.10825512525438202,23.329999923706055,0.7450980392156863
2021-01-13,0.5717522760153797,0.10560336174517362,22.209999084472656,0.7843137254901961
2021-01-14,0.35728160030652734,0.09860460079096522,23.25,0.6666666666666666
2021-01-15,0.24561805094012867,0.10332852949246386,24.34000015258789,0.6274509803921569
2021-01-19,0.27409680816184234,0.10496658454987037,23.239999771118164,0.6470588235294118
2021-01-20,0.49877458662024793,0.11234366773001028,21.579999923706055,0.7647058823529411
2021-01-21,0.5553121752400404,0.1105152484195225,21.31999969482422,0.7843137254901961
2021-01-22,0.5319537476793265,0.11157135092572155,21.90999984741211,0.7450980392156863
2021-01-25,0.5703221159760811,0.11165608784826936,23.190000534057617,0.7450980392156863
2021-01-26,0.5016331137252981,0.11227741073325523,23.020000457763672,0.6862745098039216
2021-01-27,0.08543991299418183,0.14342441964251534,37.209999084472656,0.4117647058823529
2021-01-28,0.21783933265930394,0.14606680404220462,30.209999084472656,0.5098039215686274
2021-01-29,-0.05238189628149725,0.1637399679429623,33.09000015258789,0.43137254901960786
2021-02-01,0.0933319481591503,0.17354620598562706,30.239999771118164,0.45098039215686275
2021-02-02,0.44303953871312907,0.17183867373611272,25.559999465942383,0.6078431372549019
2021-02-03,0.3661626427122343,0.17078473015438184,22.90999984741211,0.5882352941176471
2021-02-04,0.4340426409290138,0.17372347548376554,21.770000457763672,0.6666666666666666
2021-02-05,0.2964279840922538,0.16696527233988653,20.8700008392334,0.7058823529411765
2021-02-08,0.31563441370645273,0.1675992304689455,21.239999771118164,0.6862745098039216
2021-02-09,0.39217891443152675,0.16512538317283398,21.6299991607666,0.6862745098039216
2021-02-10,0.38403053494492123,0.1652111912232915,21.989999771118164,0.6862745098039216
2021-02-11,0.37044536501252245,0.16515429530832784,21.25,0.7450980392156863
2021-02-12,0.47681203942043326,0.1645006510456796,19.969999313354492,0.7647058823529411
2021-02-16,0.5577859577783348,0.16129196435401305,21.459999084472656,0.7843137254901961
2021-02-17,0.4617402648669593,0.16002206329925764,21.5,0.7843137254901961
2021-02-18,0.23375265397411826,0.15482144526319122,22.489999771118164,0.7254901960784313
2021-02-19,0.20001662056389624,0.1551165538260274,22.049999237060547,0.6078431372549019
2021-02-22,0.147692366616348,0.1573395448826874,23.450000762939453,0.5882352941176471
2021-02-23,0.1133013616413745,0.15686457814928087,23.110000610351562,0.5686274509803921
2021-02-24,0.2718145826585042,0.1610269872860803,21.34000015258789,0.6274509803921569
2021-02-25,0.2761588813786363,0.1603053138461118,28.889999389648438,0.5294117647058824
