Date,spy_20d_ret,spy_20d_vol,vix,breadth,regime,regime_num
2017-07-28,0.2886059836830887,0.0555533481350422,10.289999961853027,0.7450980392156863,BULL,0
2017-07-31,0.2579664983048972,0.0558056961509969,10.260000228881836,0.6666666666666666,BULL,0
2017-08-01,0.2646840132830502,0.0559227894737353,10.09000015258789,0.7058823529411765,BULL,0
2017-08-02,0.2416686413688962,0.0557518299492874,10.279999732971191,0.6862745098039216,BULL,0
2017-08-03,0.3324407083032991,0.0427959680092522,10.4399995803833,0.7058823529411765,BULL,0
2017-08-04,0.2736913106228492,0.0382951137585068,10.029999732971191,0.7647058823529411,BULL,0
2017-08-07,0.2835893865939344,0.0383931346268306,9.93000030517578,0.7450980392156863,BULL,0
2017-08-08,0.2619365396211793,0.0399547603626858,10.960000038146973,0.6862745098039216,BULL,0
2017-08-09,0.1667437065090593,0.0319046000462542,11.109999656677246,0.7254901960784313,BULL,0
2017-08-10,-0.0322827105146443,0.0611135586183201,16.040000915527344,0.5686274509803921,RANGE,1
2017-08-11,-0.0724435868563616,0.0588021563122185,15.510000228881836,0.6078431372549019,RANGE,1
2017-08-14,0.0540039691720542,0.0690698481130366,12.329999923706056,0.6862745098039216,BULL,0
2017-08-15,0.0457966685847576,0.0690690919133393,12.039999961853027,0.6470588235294118,RANGE,1
2017-08-16,-0.000435723546951,0.0665654364615824,11.739999771118164,0.6666666666666666,RANGE,1
2017-08-17,-0.2024930428362678,0.0864925220280851,15.550000190734863,0.5686274509803921,RANGE,1
2017-08-18,-0.2109723085210663,0.0865344425062856,14.260000228881836,0.4509803921568627,RANGE,1
2017-08-21,-0.1980468579296981,0.0867043155726358,13.1899995803833,0.5098039215686274,RANGE,1
2017-08-22,-0.0969193055784631,0.094942790119142,11.350000381469728,0.6078431372549019,RANGE,1
2017-08-23,-0.1426037107498493,0.0955975964761512,12.25,0.5686274509803921,RANGE,1
2017-08-24,-0.1602601114867963,0.0957974668396813,12.229999542236328,0.5294117647058824,RANGE,1
2017-08-25,-0.1160421412297305,0.0963447843598755,11.279999732971191,0.5098039215686274,RANGE,1
2017-08-28,-0.1083819678831074,0.0963600342671367,11.31999969482422,0.5294117647058824,RANGE,1
2017-08-29,-0.1220334895877708,0.0960397552104554,11.699999809265137,0.5490196078431373,RANGE,1
2017-08-30,-0.0684598334817097,0.0977792723698821,11.220000267028809,0.5686274509803921,RANGE,1
2017-08-31,0.0317850859577651,0.1000311673606607,10.59000015258789,0.7450980392156863,RANGE,1
2017-09-01,0.0266431792500584,0.0999498487765856,10.130000114440918,0.7843137254901961,RANGE,1
2017-09-05,-0.087275318332897,0.1029533193354095,12.229999542236328,0.7058823529411765,RANGE,1
2017-09-06,-0.0132546065082151,0.1034636189806193,11.630000114440918,0.7647058823529411,RANGE,1
2017-09-07,-0.0142766864581577,0.1034638928035122,11.550000190734863,0.7647058823529411,RANGE,1
2017-09-08,0.1487755704267345,0.0893803671367124,12.119999885559082,0.7058823529411765,BULL,0
2017-09-11,0.2645591944996397,0.0962749675778841,10.729999542236328,0.7843137254901961,BULL,0
2017-09-12,0.182119670054577,0.0909392476540901,10.579999923706056,0.803921568627451,BULL,0
2017-09-13,0.1897003187862617,0.0908902241197048,10.5,0.8235294117647058,BULL,0
2017-09-14,0.1636935592336638,0.090886875078914,10.4399995803833,0.803921568627451,BULL,0
2017-09-15,0.3771008917391719,0.0676644631277728,10.170000076293944,0.803921568627451,BULL,0
2017-09-18,0.4235953969027395,0.0667125347135152,10.149999618530272,0.8431372549019608,BULL,0
2017-09-19,0.4263461132248916,0.0666780472780507,10.18000030517578,0.8431372549019608,BULL,0
2017-09-20,0.2991263230783029,0.0581630282563278,9.779999732971191,0.803921568627451,BULL,0
2017-09-21,0.3105401809189934,0.0572590676663435,9.670000076293944,0.7647058823529411,BULL,0
2017-09-22,0.3424320501085786,0.0558578507722481,9.59000015258789,0.7843137254901961,BULL,0
2017-09-25,0.2872361437442811,0.0569941164000837,10.210000038146973,0.6470588235294118,BULL,0
2017-09-26,0.2943131814236966,0.0568852493053144,10.170000076293944,0.6666666666666666,BULL,0
2017-09-27,0.3289490760314113,0.0577016966247694,9.869999885559082,0.6666666666666666,BULL,0
2017-09-28,0.2843811301920882,0.0562594193822303,9.550000190734863,0.6470588235294118,BULL,0
2017-09-29,0.252869338330409,0.0540342192470987,9.510000228881836,0.6666666666666666,BULL,0
