ticker,price,ma20,ma50,ma200,rsi,volatility,momentum_12m,regime
ADI,215.60438537597656,211.20592575073243,212.3183758544922,214.98827018737794,51.331056814438966,0.2668224823470087,0.2019509241510673,BULL
EMR,122.44432830810547,120.58106575012206,124.75245971679688,111.01892868041992,44.703869992844616,0.24098637015525728,0.3728493070581067,RANGE
DLTR,72.06999969482422,73.07000007629395,70.06159996032714,90.98815015792847,39.53252162251109,0.406911401759664,-0.4677252367535336,BEAR
OVV,44.39409637451172,40.17063884735107,41.01319068908691,43.010305633544924,93.14565805685744,0.22108868723247857,0.16727026278020785,OVERBOUGHT
WELL,127.11009979248047,123.626216506958,128.595665435791,113.47586360931396,59.212990996477394,0.18989040928844084,0.47693691019859763,BULL
ACN,349.1042175292969,349.97033538818357,352.3243768310547,326.89052337646484,41.95203313391695,0.3226512562572674,0.01363358777002599,RANGE
COF,188.56509399414062,178.9571304321289,181.34931396484376,151.1231623840332,61.2079935830457,0.285270225176661,0.5396591938799373,BULL
ZTS,163.01832580566406,161.969287109375,168.50662384033203,172.5165695953369,50.69631859620569,0.20846406297376735,-0.12240431816837638,RANGE
AMT,183.93475341796875,175.285555267334,186.13653442382812,194.26159988403322,61.14966485625878,0.341786884590652,-0.039583643563400384,TRANSITIONAL
MA,521.6878662109375,517.904084777832,519.7694799804688,477.4698701477051,41.50431126746104,0.1870993361924985,0.23457316882052526,RANGE
FIS,77.02943420410156,78.14605865478515,81.48936630249024,77.43466522216796,31.25001576047643,0.20707662306104818,0.3418964431059093,BEAR
EXEL,36.20000076293945,34.479000091552734,35.062999877929684,27.021699914932253,62.40000591914288,0.32826791034226904,0.6060336864494986,BULL
DASH,174.47999572753906,170.5870002746582,173.18159942626954,137.38739936828614,56.208294586282264,0.33872620222232813,0.6957915906557304,BULL
NUE,122.53284454345703,116.70661087036133,133.331533203125,149.86212127685548,62.933907874478166,0.2946428795866833,-0.2524949917717143,TRANSITIONAL
FISV,208.5800018310547,205.54949951171875,209.31259979248046,175.48264999389647,46.880716475870784,0.17686420992033586,0.5176076697173881,RANGE
